Day,Weekday,Departure Time,SOC on Departure,Arrival Time,SOC on Arrival,Distance (km),Travel Time (min),Distance (km),Travel Time (min)
160,Saturday,11:12,48.00,12:27,45.95,12.50,15
161,Sunday,No trips,32.0,,32.0,,
162,Monday,10:11,48.00,11:39,45.59,14.71,18
163,Tuesday,No trips,32.0,,32.0,,
164,Wednesday,No trips,32.0,,32.0,,
165,Thursday,18:01,48.0,19:54,43.2,29.08,35
166,Friday,No trips,32.0,,32.0,,
167,Saturday,No trips,32.0,,32.0,,
168,Sunday,09:14,48.00,10:59,45.13,17.50,21
169,Monday,No trips,32.0,,32.0,,
170,Tuesday,07:48,48.0,17:56,34.1,84.97,621
171,Wednesday,No trips,32.0,,32.0,,
172,Thursday,08:06,48.00,18:14,36.97,67.25,600
173,Friday,11:08,48.00,12:43,45.41,15.80,19
174,Saturday,16:54,48.00,18:24,45.56,14.91,18
175,Sunday,No trips,32.0,,32.0,,
176,Monday,No trips,32.0,,32.0,,
177,Tuesday,07:49,48.00,17:55,37.02,66.97,600
178,Wednesday,No trips,32.0,,32.0,,
179,Thursday,07:55,48.00,17:55,38.06,60.63,600
180,Friday,No trips,32.0,,32.0,,
181,Saturday,No trips,32.0,,32.0,,
182,Sunday,No trips,32.0,,32.0,,
183,Monday,09:33,48.00,11:00,45.62,14.49,17
184,Tuesday,08:01,48.00,18:02,36.91,67.60,600
185,Wednesday,No trips,32.0,,32.0,,
186,Thursday,08:06,48.00,17:56,36.76,68.51,600
187,Friday,14:47,48.00,15:59,46.02,12.07,14
188,Saturday,No trips,32.0,,32.0,,
189,Sunday,No trips,32.0,,32.0,,
190,Monday,No trips,32.0,,32.0,,
191,Tuesday,07:51,48.00,18:05,37.77,62.35,600
192,Wednesday,No trips,32.0,,32.0,,
193,Thursday,07:59,48.00,18:12,37.90,61.61,600
194,Friday,No trips,32.0,,32.0,,
195,Saturday,No trips,32.0,,32.0,,
196,Sunday,14:41,48.00,15:55,45.98,12.32,15
197,Monday,08:10,48.0,10:14,43.2,29.25,35
198,Tuesday,08:01,48.00,17:48,36.98,67.20,600
199,Wednesday,17:37,48.00,18:49,46.03,12.04,14
200,Thursday,08:10,48.00,17:54,37.03,66.91,600
201,Friday,No trips,32.0,,32.0,,
202,Saturday,No trips,32.0,,32.0,,
203,Sunday,No trips,32.0,,32.0,,
204,Monday,No trips,32.0,,32.0,,
205,Tuesday,07:57,48.0,18:09,35.4,76.76,614
206,Wednesday,No trips,32.0,,32.0,,
207,Thursday,07:51,48.00,18:03,37.62,63.31,600
208,Friday,No trips,32.0,,32.0,,
209,Saturday,No trips,32.0,,32.0,,
210,Sunday,No trips,32.0,,32.0,,
211,Monday,No trips,32.0,,32.0,,
212,Tuesday,08:10,48.00,17:50,37.22,65.76,600
213,Wednesday,19:48,48.00,21:07,45.83,13.20,16
214,Thursday,07:56,48.00,17:58,36.79,68.36,600
215,Friday,No trips,32.0,,32.0,,
216,Saturday,No trips,32.0,,32.0,,
217,Sunday,17:47,48.00,19:16,45.58,14.76,18
218,Monday,No trips,32.0,,32.0,,
219,Tuesday,07:56,48.0,18:05,35.4,76.90,614
220,Wednesday,No trips,32.0,,32.0,,
221,Thursday,08:01,48.00,18:09,37.74,62.55,600
222,Friday,No trips,32.0,,32.0,,
223,Saturday,No trips,32.0,,32.0,,
224,Sunday,14:11,48.00,15:26,45.95,12.48,15
225,Monday,18:01,48.0,19:59,42.9,31.12,38
226,Tuesday,07:53,48.00,17:49,37.29,65.30,600
227,Wednesday,No trips,32.0,,32.0,,
228,Thursday,08:02,48.00,17:50,37.51,63.98,600
229,Friday,No trips,32.0,,32.0,,
230,Saturday,No trips,32.0,,32.0,,
231,Sunday,16:41,48.00,18:08,45.63,14.44,17
232,Monday,No trips,32.0,,32.0,,
233,Tuesday,17:16,48.00,18:55,45.29,16.55,20
234,Wednesday,No trips,32.0,,32.0,,
235,Thursday,No trips,32.0,,32.0,,
236,Friday,No trips,32.0,,32.0,,
237,Saturday,No trips,32.0,,32.0,,
238,Sunday,19:52,48.00,21:45,44.89,18.98,23
239,Monday,18:41,48.00,19:59,45.88,12.92,16
240,Tuesday,07:52,48.00,17:45,37.58,63.54,600
241,Wednesday,No trips,32.0,,32.0,,
242,Thursday,07:57,48.0,17:47,32.0,97.56,639
243,Friday,No trips,32.0,,32.0,,
244,Saturday,12:50,48.00,14:11,45.77,13.58,16
245,Sunday,No trips,32.0,,32.0,,
246,Monday,No trips,32.0,,32.0,,
247,Tuesday,07:47,48.00,17:47,37.83,62.00,600
247,Tuesday,17:54,37.83,18:55,36.16,10.20,12
248,Wednesday,No trips,32.0,,32.0,,
249,Thursday,08:14,48.0,18:02,35.6,75.31,615
250,Friday,No trips,32.0,,32.0,,
251,Saturday,10:29,48.00,11:56,45.64,14.39,17
252,Sunday,No trips,32.0,,32.0,,
253,Monday,No trips,32.0,,32.0,,
254,Tuesday,07:46,48.00,18:01,38.29,59.19,600
255,Wednesday,No trips,32.0,,32.0,,
256,Thursday,08:12,48.0,18:05,31.8,98.59,643
257,Friday,No trips,32.0,,32.0,,
258,Saturday,12:32,48.00,14:28,44.85,19.23,23
259,Sunday,No trips,32.0,,32.0,,
260,Monday,No trips,32.0,,32.0,,
261,Tuesday,12:46,48.0,14:05,42.6,32.62,39
262,Wednesday,No trips,32.0,,32.0,,
263,Thursday,No trips,32.0,,32.0,,
264,Friday,No trips,32.0,,32.0,,
265,Saturday,No trips,32.0,,32.0,,
266,Sunday,19:03,48.0,21:12,42.7,32.54,39
267,Monday,No trips,32.0,,32.0,,
268,Tuesday,07:46,48.00,18:04,37.29,65.31,600
268,Tuesday,18:36,37.29,20:07,34.81,15.11,18
269,Wednesday,14:44,48.00,16:30,45.11,17.62,21
270,Thursday,08:06,48.00,17:52,36.86,67.90,600
271,Friday,11:34,48.00,13:07,45.45,15.56,19
272,Saturday,09:00,48.00,10:29,45.57,14.82,18
273,Sunday,No trips,32.0,,32.0,,
274,Monday,No trips,32.0,,32.0,,
275,Tuesday,08:08,48.00,18:11,38.42,58.43,600
276,Wednesday,No trips,32.0,,32.0,,
277,Thursday,08:06,48.00,18:10,37.76,62.44,600
278,Friday,No trips,32.0,,32.0,,
279,Saturday,No trips,32.0,,32.0,,
280,Sunday,No trips,32.0,,32.0,,
281,Monday,No trips,32.0,,32.0,,
282,Tuesday,07:49,48.00,18:04,37.58,63.51,600
283,Wednesday,14:52,48.00,16:16,45.72,13.91,17
284,Thursday,07:56,48.00,17:46,37.46,64.26,600
285,Friday,No trips,32.0,,32.0,,
286,Saturday,16:06,48.00,17:44,45.33,16.29,20
287,Sunday,No trips,32.0,,32.0,,
288,Monday,No trips,32.0,,32.0,,
289,Tuesday,07:58,48.0,17:55,34.4,82.66,621
290,Wednesday,09:42,48.00,11:07,45.67,14.22,17
291,Thursday,07:54,48.00,18:14,37.32,65.11,600
292,Friday,16:29,48.00,17:35,46.21,10.93,13
293,Saturday,No trips,32.0,,32.0,,
294,Sunday,No trips,32.0,,32.0,,
295,Monday,No trips,32.0,,32.0,,
296,Tuesday,07:46,48.00,18:05,37.01,67.02,600
297,Wednesday,No trips,32.0,,32.0,,
298,Thursday,08:08,48.0,17:52,34.9,79.64,620
299,Friday,No trips,32.0,,32.0,,
300,Saturday,16:07,48.00,17:56,45.01,18.21,22
301,Sunday,15:00,48.0,16:32,42.8,31.49,38
301,Sunday,19:08,42.8,20:54,37.9,30.34,36
302,Monday,No trips,32.0,,32.0,,
303,Tuesday,07:51,48.00,17:49,37.80,62.17,600
303,Tuesday,18:31,37.80,19:50,35.64,13.21,16
304,Wednesday,No trips,32.0,,32.0,,
305,Thursday,07:58,48.00,18:07,37.13,66.27,600
306,Friday,No trips,32.0,,32.0,,
307,Saturday,10:01,48.00,11:03,46.29,10.43,13
308,Sunday,12:56,48.00,14:09,46.02,12.06,14
309,Monday,No trips,32.0,,32.0,,
310,Tuesday,07:45,48.00,17:47,37.30,65.24,600
311,Wednesday,No trips,32.0,,32.0,,
312,Thursday,08:09,48.0,18:03,33.8,86.65,621
313,Friday,No trips,32.0,,32.0,,
314,Saturday,No trips,32.0,,32.0,,
315,Sunday,16:01,48.00,17:07,46.21,10.90,13
316,Monday,No trips,32.0,,32.0,,
317,Tuesday,08:04,48.0,18:06,30.7,105.29,654
318,Wednesday,15:34,48.00,17:22,45.05,18.01,22
319,Thursday,08:10,48.00,18:13,38.44,58.29,600
320,Friday,No trips,32.0,,32.0,,
321,Saturday,19:24,48.00,20:30,46.19,11.01,13
322,Sunday,No trips,32.0,,32.0,,
323,Monday,08:59,48.00,10:23,45.70,14.01,17
324,Tuesday,08:00,48.0,19:16,35.8,74.48,615
325,Wednesday,14:48,48.00,15:51,46.28,10.47,13
326,Thursday,08:03,48.00,18:02,38.48,58.06,600
327,Friday,No trips,32.0,,32.0,,
328,Saturday,No trips,32.0,,32.0,,
329,Sunday,No trips,32.0,,32.0,,
330,Monday,No trips,32.0,,32.0,,
331,Tuesday,07:59,48.00,17:59,38.53,57.77,600
332,Wednesday,No trips,32.0,,32.0,,
333,Thursday,07:57,48.00,17:50,38.61,57.27,600
334,Friday,No trips,32.0,,32.0,,
335,Saturday,No trips,32.0,,32.0,,
336,Sunday,14:05,48.00,15:53,45.04,18.05,22
336,Sunday,16:50,45.04,18:19,42.61,14.82,18
337,Monday,13:40,48.00,15:03,45.75,13.74,16
337,Monday,16:57,45.75,18:39,42.97,16.93,20
338,Tuesday,07:55,48.00,18:06,37.45,64.33,600
339,Wednesday,08:57,48.00,10:02,46.23,10.80,13
340,Thursday,07:54,48.0,18:09,35.8,74.72,621
340,Thursday,19:32,35.8,21:20,26.9,54.27,66
341,Friday,12:23,48.00,14:01,45.34,16.25,19
342,Saturday,08:11,48.00,09:33,45.75,13.74,16
342,Saturday,17:20,45.75,19:18,42.53,19.59,24
343,Sunday,10:47,48.00,12:11,45.71,13.97,17
344,Monday,10:26,48.00,11:30,46.27,10.53,13
345,Tuesday,07:54,48.00,18:08,37.41,64.57,600
346,Wednesday,No trips,32.0,,32.0,,
347,Thursday,08:07,48.00,18:08,37.15,66.16,600
347,Thursday,18:21,37.15,19:39,35.02,12.96,16
348,Friday,No trips,32.0,,32.0,,
349,Saturday,No trips,32.0,,32.0,,
350,Sunday,No trips,32.0,,32.0,,
351,Monday,No trips,32.0,,32.0,,
352,Tuesday,07:46,48.00,18:03,36.93,67.52,600
353,Wednesday,17:39,48.00,18:56,45.90,12.78,15
354,Thursday,08:10,48.00,17:50,37.35,64.92,600
355,Friday,No trips,32.0,,32.0,,
356,Saturday,No trips,32.0,,32.0,,
357,Sunday,10:32,48.00,11:53,45.81,13.37,16
358,Monday,No trips,32.0,,32.0,,
359,Tuesday,08:14,48.00,17:58,38.21,59.72,600
359,Tuesday,19:49,38.21,21:03,36.20,12.25,15
360,Wednesday,No trips,32.0,,32.0,,
361,Thursday,07:50,48.00,18:11,37.90,61.59,600
362,Friday,No trips,32.0,,32.0,,
363,Saturday,13:14,48.0,14:47,42.9,31.17,38
364,Sunday,09:19,48.00,10:41,45.75,13.72,16
365,Monday,No trips,32.0,,32.0,,
